YEAR,STATE,A_SPCRA,A_POSBAC,A_DIST,A_DROWSY,WRK_ZONE,WEATHER,DRIVER_AGE_BUCKET,FATALS
2004,26,2,1,2,2,0,1,Young Adult (21-24),6
2004,26,2,1,2,2,0,99,Teen (15-20),1
2004,26,2,1,2,2,1,0,Adult (25-64),2
2004,26,2,2,1,2,0,0,Adult (25-64),1
2004,26,2,2,2,1,0,0,Adult (25-64),2
2004,26,2,2,2,1,0,0,Teen (15-20),1
2004,26,2,2,2,2,0,0,Adult (25-64),95
2004,26,2,2,2,2,0,0,Senior (65+),25
2004,26,2,2,2,2,0,0,Teen (15-20),32
2004,26,2,2,2,2,0,0,Young Adult (21-24),19
2004,26,2,2,2,2,0,1,Adult (25-64),18
2004,26,2,2,2,2,0,1,Senior (65+),8
2004,26,2,2,2,2,0,1,Teen (15-20),5
2004,26,2,2,2,2,0,1,Young Adult (21-24),7
2004,26,2,2,2,2,0,99,Young Adult (21-24),1
2004,26,2,2,2,2,1,0,Adult (25-64),2
2004,26,2,2,2,2,2,0,Adult (25-64),1
2004,26,2,2,2,2,4,0,Adult (25-64),1
2004,26,2,3,1,2,0,0,Teen (15-20),1
2004,26,2,3,2,1,0,1,Senior (65+),1
2004,26,2,3,2,1,0,1,Teen (15-20),1
2004,26,2,3,2,2,0,0,Adult (25-64),182
2004,26,2,3,2,2,0,0,Senior (65+),85
2004,26,2,3,2,2,0,0,Teen (15-20),99
2004,26,2,3,2,2,0,0,Young Adult (21-24),49
2004,26,2,3,2,2,0,1,Adult (25-64),30
2004,26,2,3,2,2,0,1,Senior (65+),15
2004,26,2,3,2,2,0,1,Teen (15-20),20
2004,26,2,3,2,2,0,1,Young Adult (21-24),2
2004,26,2,3,2,2,0,99,Teen (15-20),1
2004,26,2,3,2,2,0,99,Young Adult (21-24),1
2004,26,2,3,2,2,1,0,Adult (25-64),1
2004,26,2,3,2,2,1,0,Young Adult (21-24),1
2004,27,1,1,1,2,0,0,Adult (25-64),1
2004,27,1,1,1,2,0,0,Teen (15-20),1
2004,27,1,1,2,2,0,0,Adult (25-64),24
2004,27,1,1,2,2,0,0,Senior (65+),2
2004,27,1,1,2,2,0,0,Teen (15-20),10
2004,27,1,1,2,2,0,0,Young Adult (21-24),10
2004,27,1,1,2,2,0,1,Adult (25-64),2
2004,27,1,1,2,2,0,1,Young Adult (21-24),2
2004,27,1,1,2,2,0,99,Adult (25-64),2
2004,27,1,1,2,2,0,99,Young Adult (21-24),1
2004,27,1,2,1,2,0,0,Adult (25-64),3
2004,27,1,2,1,2,0,0,Teen (15-20),1
2004,27,1,2,1,2,0,1,Senior (65+),1
2004,27,1,2,2,2,0,0,Adult (25-64),10
2004,27,1,2,2,2,0,0,Senior (65+),2
2004,27,1,2,2,2,0,0,Teen (15-20),14
2004,27,1,2,2,2,0,0,Young Adult (21-24),9
2004,27,1,2,2,2,0,1,Adult (25-64),5
2004,27,1,2,2,2,0,1,Senior (65+),2
2004,27,1,2,2,2,0,1,Teen (15-20),2
2004,27,1,2,2,2,0,1,Young Adult (21-24),1
2004,27,1,3,1,2,0,0,Adult (25-64),1
2004,27,1,3,1,2,0,0,Teen (15-20),1
2004,27,1,3,1,2,0,0,Young Adult (21-24),2
2004,27,1,3,2,2,0,0,Adult (25-64),6
2004,27,1,3,2,2,0,0,Senior (65+),3
2004,27,1,3,2,2,0,0,Teen (15-20),4
2004,27,1,3,2,2,0,0,Young Adult (21-24),3
2004,27,1,3,2,2,0,1,Adult (25-64),7
2004,27,1,3,2,2,0,1,Senior (65+),4
2004,27,1,3,2,2,0,1,Teen (15-20),6
2004,27,1,3,2,2,0,1,Young Adult (21-24),2
2004,27,2,1,1,2,0,0,Adult (25-64),10
2004,27,2,1,1,2,0,0,Senior (65+),1
2004,27,2,1,1,2,0,0,Teen (15-20),1
2004,27,2,1,1,2,0,0,Young Adult (21-24),2
2004,27,2,1,1,2,0,1,Adult (25-64),1
2004,27,2,1,1,2,1,0,Adult (25-64),1
2004,27,2,1,1,2,1,0,Teen (15-20),1
2004,27,2,1,2,1,0,0,Young Adult (21-24),1
2004,27,2,1,2,2,0,0,Adult (25-64),43
2004,27,2,1,2,2,0,0,Senior (65+),5
2004,27,2,1,2,2,0,0,Teen (15-20),19
2004,27,2,1,2,2,0,0,Young Adult (21-24),13
2004,27,2,1,2,2,0,1,Adult (25-64),3
2004,27,2,1,2,2,0,1,Teen (15-20),2
2004,27,2,1,2,2,0,1,Young Adult (21-24),2
2004,27,2,1,2,2,0,99,Adult (25-64),1
2004,27,2,2,1,2,0,0,Adult (25-64),7
2004,27,2,2,1,2,0,0,Senior (65+),9
2004,27,2,2,1,2,0,0,Teen (15-20),8
2004,27,2,2,1,2,0,0,Young Adult (21-24),10
2004,27,2,2,1,2,0,1,Adult (25-64),3
2004,27,2,2,1,2,0,1,Senior (65+),1
2004,27,2,2,1,2,0,1,Teen (15-20),2
2004,27,2,2,1,2,0,99,Senior (65+),1
2004,27,2,2,2,1,0,0,Adult (25-64),2
2004,27,2,2,2,1,0,0,Senior (65+),1
2004,27,2,2,2,1,0,0,Teen (15-20),2
2004,27,2,2,2,1,0,1,Teen (15-20),1
2004,27,2,2,2,2,0,0,Adult (25-64),62
2004,27,2,2,2,2,0,0,Senior (65+),26
2004,27,2,2,2,2,0,0,Teen (15-20),31
2004,27,2,2,2,2,0,0,Young Adult (21-24),9
2004,27,2,2,2,2,0,1,Adult (25-64),5
2004,27,2,2,2,2,0,1,Senior (65+),1
2004,27,2,2,2,2,0,1,Teen (15-20),11
2004,27,2,2,2,2,0,1,Young Adult (21-24),3
2004,27,2,2,2,2,0,99,Young Adult (21-24),1
2004,27,2,2,2,2,1,0,Adult (25-64),1
2004,27,2,2,2,2,2,0,Adult (25-64),1
2004,27,2,3,1,2,0,0,Adult (25-64),9
2004,27,2,3,1,2,0,0,Senior (65+),2
2004,27,2,3,1,2,0,0,Teen (15-20),8
2004,27,2,3,1,2,0,0,Young Adult (21-24),2
2004,27,2,3,1,2,1,0,Adult (25-64),1
2004,27,2,3,2,1,0,0,Adult (25-64),1
2004,27,2,3,2,1,0,0,Senior (65+),1
2004,27,2,3,2,1,0,0,Teen (15-20),1
2004,27,2,3,2,2,0,0,Adult (25-64),35
2004,27,2,3,2,2,0,0,Senior (65+),29
2004,27,2,3,2,2,0,0,Teen (15-20),14
2004,27,2,3,2,2,0,0,Young Adult (21-24),2
2004,27,2,3,2,2,0,1,Adult (25-64),3
2004,27,2,3,2,2,0,1,Senior (65+),4
2004,27,2,3,2,2,0,1,Teen (15-20),4
2004,27,2,3,2,2,0,1,Young Adult (21-24),3
2004,28,1,1,1,2,0,0,Adult (25-64),2
2004,28,1,1,1,2,0,0,Teen (15-20),3
2004,28,1,1,1,2,0,0,Young Adult (21-24),2
2004,28,1,1,2,2,0,0,Adult (25-64),21
2004,28,1,1,2,2,0,0,Teen (15-20),8
2004,28,1,1,2,2,0,0,Young Adult (21-24),11
2004,28,1,1,2,2,0,1,Adult (25-64),3
2004,28,1,1,2,2,0,1,Teen (15-20),2
2004,28,1,2,1,2,0,0,Adult (25-64),1
2004,28,1,2,1,2,0,0,Young Adult (21-24),1
2004,28,1,2,1,2,0,1,Adult (25-64),1
2004,28,1,2,2,2,0,0,Adult (25-64),12
2004,28,1,2,2,2,0,0,Young Adult (21-24),1
2004,28,1,2,2,2,0,1,Adult (25-64),3
2004,28,1,2,2,2,0,1,Senior (65+),1
2004,28,1,2,2,2,0,1,Teen (15-20),2
2004,28,1,2,2,2,0,1,Young Adult (21-24),1
2004,28,1,3,1,2,0,0,Adult (25-64),7
2004,28,1,3,1,2,0,0,Senior (65+),4
2004,28,1,3,1,2,0,0,Teen (15-20),2
2004,28,1,3,1,2,0,0,Young Adult (21-24),5
2004,28,1,3,1,2,0,1,Adult (25-64),1
2004,28,1,3,2,2,0,0,Adult (25-64),25
2004,28,1,3,2,2,0,0,Senior (65+),4
2004,28,1,3,2,2,0,0,Teen (15-20),23
2004,28,1,3,2,2,0,0,Young Adult (21-24),8
2004,28,1,3,2,2,0,1,Adult (25-64),9
2004,28,1,3,2,2,0,1,Teen (15-20),6
2004,28,1,3,2,2,0,1,Young Adult (21-24),4
2004,28,2,1,1,2,0,0,Adult (25-64),37
2004,28,2,1,1,2,0,0,Senior (65+),5
2004,28,2,1,1,2,0,0,Teen (15-20),6
2004,28,2,1,1,2,0,0,Young Adult (21-24),9
2004,28,2,1,1,2,0,1,Adult (25-64),6
2004,28,2,1,1,2,0,1,Senior (65+),1
2004,28,2,1,1,2,0,1,Teen (15-20),1
2004,28,2,1,1,2,0,1,Young Adult (21-24),1
2004,28,2,1,2,1,0,0,Adult (25-64),1
2004,28,2,1,2,2,0,0,Adult (25-64),26
2004,28,2,1,2,2,0,0,Senior (65+),7
2004,28,2,1,2,2,0,0,Teen (15-20),7
2004,28,2,1,2,2,0,0,Young Adult (21-24),8
2004,28,2,1,2,2,0,1,Adult (25-64),6
2004,28,2,1,2,2,0,1,Young Adult (21-24),1
2004,28,2,2,1,2,0,0,Adult (25-64),27
2004,28,2,2,1,2,0,0,Senior (65+),2
2004,28,2,2,1,2,0,0,Teen (15-20),17
2004,28,2,2,1,2,0,0,Young Adult (21-24),9
2004,28,2,2,1,2,0,1,Adult (25-64),2
2004,28,2,2,1,2,0,1,Senior (65+),3
2004,28,2,2,1,2,0,1,Teen (15-20),2
2004,28,2,2,1,2,0,1,Young Adult (21-24),2
2004,28,2,2,2,1,0,0,Adult (25-64),2
2004,28,2,2,2,1,0,0,Teen (15-20),1
2004,28,2,2,2,2,0,0,Adult (25-64),20
2004,28,2,2,2,2,0,0,Senior (65+),4
2004,28,2,2,2,2,0,0,Teen (15-20),12
2004,28,2,2,2,2,0,0,Young Adult (21-24),7
2004,28,2,2,2,2,0,1,Teen (15-20),1
2004,28,2,2,2,2,0,1,Young Adult (21-24),2
2004,28,2,3,1,2,0,0,Adult (25-64),86
2004,28,2,3,1,2,0,0,Senior (65+),19
2004,28,2,3,1,2,0,0,Teen (15-20),41
2004,28,2,3,1,2,0,0,Young Adult (21-24),21
2004,28,2,3,1,2,0,1,Adult (25-64),18
2004,28,2,3,1,2,0,1,Senior (65+),4
2004,28,2,3,1,2,0,1,Teen (15-20),10
2004,28,2,3,1,2,0,1,Young Adult (21-24),7
2004,28,2,3,1,2,0,99,Senior (65+),1
2004,28,2,3,1,2,4,0,Adult (25-64),1
2004,28,2,3,2,1,0,0,Adult (25-64),3
2004,28,2,3,2,1,0,0,Senior (65+),1
2004,28,2,3,2,1,0,0,Teen (15-20),1
2004,28,2,3,2,1,0,0,Young Adult (21-24),2
2004,28,2,3,2,1,0,1,Adult (25-64),1
2004,28,2,3,2,2,0,0,Adult (25-64),124
2004,28,2,3,2,2,0,0,Senior (65+),41
2004,28,2,3,2,2,0,0,Teen (15-20),46
2004,28,2,3,2,2,0,0,Young Adult (21-24),25
2004,28,2,3,2,2,0,1,Adult (25-64),17
2004,28,2,3,2,2,0,1,Senior (65+),4
2004,28,2,3,2,2,0,1,Teen (15-20),16
2004,28,2,3,2,2,0,1,Young Adult (21-24),3
2004,29,1,1,1,2,0,0,Adult (25-64),9
2004,29,1,1,1,2,0,0,Teen (15-20),2
2004,29,1,1,1,2,0,0,Young Adult (21-24),3
2004,29,1,1,1,2,0,1,Adult (25-64),1
2004,29,1,1,1,2,1,0,Teen (15-20),1
2004,29,1,1,2,1,0,1,Teen (15-20),1
2004,29,1,1,2,2,0,0,Adult (25-64),80
2004,29,1,1,2,2,0,0,Senior (65+),2
2004,29,1,1,2,2,0,0,Teen (15-20),23
2004,29,1,1,2,2,0,0,Young Adult (21-24),28
2004,29,1,1,2,2,0,1,Adult (25-64),12
2004,29,1,1,2,2,0,1,Teen (15-20),2
2004,29,1,1,2,2,0,1,Young Adult (21-24),9
2004,29,1,1,2,2,0,99,Adult (25-64),1
2004,29,1,1,2,2,1,0,Adult (25-64),2
2004,29,1,1,2,2,1,0,Senior (65+),1
2004,29,1,1,2,2,1,0,Teen (15-20),1
2004,29,1,1,2,2,2,1,Adult (25-64),1
2004,29,1,1,2,2,2,1,Teen (15-20),1
2004,29,1,1,2,2,4,0,Adult (25-64),3
2004,29,1,2,1,2,0,0,Adult (25-64),8
2004,29,1,2,1,2,0,0,Senior (65+),1
2004,29,1,2,1,2,0,0,Teen (15-20),5
2004,29,1,2,1,2,0,0,Young Adult (21-24),1
2004,29,1,2,1,2,0,1,Adult (25-64),1
2004,29,1,2,1,2,0,1,Senior (65+),1
2004,29,1,2,1,2,0,1,Teen (15-20),2
2004,29,1,2,2,1,0,0,Adult (25-64),1
2004,29,1,2,2,2,0,0,Adult (25-64),39
2004,29,1,2,2,2,0,0,Senior (65+),3
2004,29,1,2,2,2,0,0,Teen (15-20),26
2004,29,1,2,2,2,0,0,Young Adult (21-24),12
2004,29,1,2,2,2,0,1,Adult (25-64),12
2004,29,1,2,2,2,0,1,Senior (65+),4
2004,29,1,2,2,2,0,1,Teen (15-20),6
2004,29,1,2,2,2,0,1,Young Adult (21-24),1
2004,29,1,2,2,2,0,99,Teen (15-20),1
2004,29,1,2,2,2,1,0,Teen (15-20),2
2004,29,1,2,2,2,1,1,Adult (25-64),1
2004,29,1,2,2,2,2,1,Teen (15-20),1
2004,29,1,3,1,2,0,0,Adult (25-64),10
2004,29,1,3,1,2,0,0,Senior (65+),2
2004,29,1,3,1,2,0,0,Teen (15-20),3
2004,29,1,3,1,2,0,0,Young Adult (21-24),4
2004,29,1,3,1,2,0,1,Adult (25-64),2
2004,29,1,3,1,2,0,1,Teen (15-20),2
2004,29,1,3,1,2,0,1,Young Adult (21-24),4
2004,29,1,3,1,2,1,0,Teen (15-20),1
2004,29,1,3,1,2,1,0,Young Adult (21-24),1
2004,29,1,3,2,2,0,0,Adult (25-64),50
2004,29,1,3,2,2,0,0,Senior (65+),8
2004,29,1,3,2,2,0,0,Teen (15-20),28
2004,29,1,3,2,2,0,0,Young Adult (21-24),19
2004,29,1,3,2,2,0,1,Adult (25-64),21
2004,29,1,3,2,2,0,1,Senior (65+),2
2004,29,1,3,2,2,0,1,Teen (15-20),16
2004,29,1,3,2,2,0,1,Young Adult (21-24),5
2004,29,1,3,2,2,1,0,Young Adult (21-24),1
2004,29,1,3,2,2,1,1,Adult (25-64),1
2004,29,1,3,2,2,2,0,Adult (25-64),2
2004,29,1,3,2,2,4,0,Teen (15-20),1
2004,29,2,1,1,1,0,0,Adult (25-64),1
2004,29,2,1,1,1,0,0,Young Adult (21-24),2
2004,29,2,1,1,2,0,0,Adult (25-64),13
2004,29,2,1,1,2,0,0,Senior (65+),1
2004,29,2,1,1,2,0,0,Teen (15-20),4
2004,29,2,1,1,2,0,0,Young Adult (21-24),3
2004,29,2,1,1,2,0,1,Adult (25-64),2
2004,29,2,1,1,2,0,1,Young Adult (21-24),1
2004,29,2,1,1,2,1,0,Teen (15-20),1
2004,29,2,1,1,2,1,0,Young Adult (21-24),2
2004,29,2,1,2,1,0,0,Adult (25-64),2
2004,29,2,1,2,1,0,0,Young Adult (21-24),2
2004,29,2,1,2,2,0,0,Adult (25-64),53
2004,29,2,1,2,2,0,0,Senior (65+),7
2004,29,2,1,2,2,0,0,Teen (15-20),8
2004,29,2,1,2,2,0,0,Young Adult (21-24),12
2004,29,2,1,2,2,0,1,Adult (25-64),10
2004,29,2,1,2,2,0,1,Teen (15-20),1
2004,29,2,1,2,2,0,1,Young Adult (21-24),4
2004,29,2,1,2,2,0,99,Adult (25-64),1
2004,29,2,2,1,2,0,0,Adult (25-64),24
2004,29,2,2,1,2,0,0,Senior (65+),8
2004,29,2,2,1,2,0,0,Teen (15-20),9
2004,29,2,2,1,2,0,0,Young Adult (21-24),5
2004,29,2,2,1,2,0,1,Adult (25-64),1
2004,29,2,2,1,2,0,1,Teen (15-20),6
2004,29,2,2,1,2,0,1,Young Adult (21-24),3
2004,29,2,2,2,1,0,0,Adult (25-64),14
2004,29,2,2,2,1,0,0,Senior (65+),1
2004,29,2,2,2,1,0,0,Teen (15-20),1
2004,29,2,2,2,1,0,0,Young Adult (21-24),1
2004,29,2,2,2,1,4,0,Young Adult (21-24),1
2004,29,2,2,2,2,0,0,Adult (25-64),34
2004,29,2,2,2,2,0,0,Senior (65+),11
2004,29,2,2,2,2,0,0,Teen (15-20),10
2004,29,2,2,2,2,0,0,Young Adult (21-24),13
2004,29,2,2,2,2,0,1,Adult (25-64),4
2004,29,2,2,2,2,0,1,Senior (65+),2
2004,29,2,2,2,2,1,0,Adult (25-64),1
2004,29,2,2,2,2,2,0,Adult (25-64),1
2004,29,2,2,2,2,2,0,Young Adult (21-24),1
2004,29,2,3,1,1,0,0,Senior (65+),1
2004,29,2,3,1,1,0,0,Young Adult (21-24),1
2004,29,2,3,1,2,0,0,Adult (25-64),46
2004,29,2,3,1,2,0,0,Senior (65+),27
2004,29,2,3,1,2,0,0,Teen (15-20),23
2004,29,2,3,1,2,0,0,Young Adult (21-24),10
2004,29,2,3,1,2,0,1,Adult (25-64),5
2004,29,2,3,1,2,0,1,Senior (65+),1
2004,29,2,3,1,2,0,1,Teen (15-20),2
2004,29,2,3,1,2,1,0,Adult (25-64),1
2004,29,2,3,1,2,1,0,Teen (15-20),2
2004,29,2,3,1,2,1,0,Young Adult (21-24),1
2004,29,2,3,1,2,2,0,Senior (65+),4
2004,29,2,3,2,1,0,0,Adult (25-64),5
2004,29,2,3,2,1,0,0,Senior (65+),3
2004,29,2,3,2,1,0,0,Teen (15-20),4
2004,29,2,3,2,1,1,0,Senior (65+),2
2004,29,2,3,2,2,0,0,Adult (25-64),81
2004,29,2,3,2,2,0,0,Senior (65+),41
2004,29,2,3,2,2,0,0,Teen (15-20),39
2004,29,2,3,2,2,0,0,Young Adult (21-24),24
2004,29,2,3,2,2,0,1,Adult (25-64),11
2004,29,2,3,2,2,0,1,Senior (65+),4
2004,29,2,3,2,2,0,1,Teen (15-20),8
2004,29,2,3,2,2,0,1,Young Adult (21-24),1
2004,29,2,3,2,2,0,99,Adult (25-64),1
2004,29,2,3,2,2,0,99,Senior (65+),1
2004,29,2,3,2,2,1,0,Adult (25-64),4
2004,29,2,3,2,2,1,0,Senior (65+),1
2004,29,2,3,2,2,1,0,Teen (15-20),1
2004,30,1,1,1,2,0,0,Adult (25-64),3
2004,30,1,1,1,2,0,0,Teen (15-20),2
2004,30,1,1,1,2,0,0,Young Adult (21-24),1
2004,30,1,1,2,1,0,0,Adult (25-64),1
2004,30,1,1,2,1,0,0,Teen (15-20),3
2004,30,1,1,2,1,0,0,Young Adult (21-24),1
2004,30,1,1,2,2,0,0,Adult (25-64),22
2004,30,1,1,2,2,0,0,Senior (65+),1
2004,30,1,1,2,2,0,0,Teen (15-20),2
2004,30,1,1,2,2,0,0,Young Adult (21-24),2
2004,30,1,1,2,2,0,1,Adult (25-64),4
2004,30,1,1,2,2,0,1,Teen (15-20),3
2004,30,1,1,2,2,0,1,Young Adult (21-24),3
2004,30,1,1,2,2,0,99,Adult (25-64),1
2004,30,1,1,2,2,2,0,Adult (25-64),4
2004,30,1,2,1,2,0,0,Adult (25-64),3
2004,30,1,2,1,2,0,0,Senior (65+),2
2004,30,1,2,1,2,0,1,Adult (25-64),1
2004,30,1,2,1,2,0,1,Senior (65+),1
2004,30,1,2,2,2,0,0,Adult (25-64),6
2004,30,1,2,2,2,0,0,Senior (65+),1
2004,30,1,2,2,2,0,0,Teen (15-20),6
2004,30,1,2,2,2,0,0,Young Adult (21-24),2
2004,30,1,2,2,2,0,1,Adult (25-64),4
2004,30,1,2,2,2,0,1,Young Adult (21-24),2
2004,30,1,3,1,2,0,0,Teen (15-20),3
2004,30,1,3,1,2,0,1,Adult (25-64),1
2004,30,1,3,1,2,0,1,Senior (65+),1
2004,30,1,3,2,2,0,0,Adult (25-64),4
2004,30,1,3,2,2,0,0,Teen (15-20),8
2004,30,1,3,2,2,0,0,Young Adult (21-24),3
2004,30,2,1,1,1,0,0,Adult (25-64),2
2004,30,2,1,1,1,0,0,Senior (65+),1
2004,30,2,1,1,2,0,0,Adult (25-64),7
2004,30,2,1,1,2,0,0,Senior (65+),1
2004,30,2,1,1,2,0,0,Teen (15-20),1
2004,30,2,1,1,2,0,0,Young Adult (21-24),1
2004,30,2,1,1,2,1,0,Adult (25-64),1
2004,30,2,1,2,1,0,0,Adult (25-64),1
2004,30,2,1,2,1,0,0,Senior (65+),1
2004,30,2,1,2,1,0,0,Teen (15-20),1
2004,30,2,1,2,1,0,0,Young Adult (21-24),1
2004,30,2,1,2,1,2,0,Adult (25-64),1
2004,30,2,1,2,1,2,1,Adult (25-64),1
2004,30,2,1,2,2,0,0,Adult (25-64),11
2004,30,2,1,2,2,0,0,Teen (15-20),1
2004,30,2,1,2,2,0,0,Young Adult (21-24),2
2004,30,2,1,2,2,2,0,Adult (25-64),1
2004,30,2,2,1,1,0,0,Adult (25-64),3
2004,30,2,2,1,2,0,0,Adult (25-64),8
2004,30,2,2,1,2,0,0,Senior (65+),3
2004,30,2,2,1,2,0,0,Teen (15-20),1
2004,30,2,2,1,2,0,0,Young Adult (21-24),4
2004,30,2,2,2,1,0,0,Adult (25-64),4
2004,30,2,2,2,1,0,0,Senior (65+),3
2004,30,2,2,2,1,0,0,Teen (15-20),1
2004,30,2,2,2,1,0,0,Young Adult (21-24),1
2004,30,2,2,2,2,0,0,Adult (25-64),14
2004,30,2,2,2,2,0,0,Senior (65+),2
2004,30,2,2,2,2,0,0,Teen (15-20),5
2004,30,2,2,2,2,0,0,Young Adult (21-24),5
2004,30,2,2,2,2,0,1,Adult (25-64),1
2004,30,2,3,1,2,0,0,Adult (25-64),10
2004,30,2,3,1,2,0,0,Teen (15-20),1
2004,30,2,3,1,2,2,0,Adult (25-64),1
2004,30,2,3,2,1,0,0,Adult (25-64),2
2004,30,2,3,2,2,0,0,Adult (25-64),4
2004,30,2,3,2,2,0,0,Senior (65+),9
2004,30,2,3,2,2,0,0,Teen (15-20),3
2004,30,2,3,2,2,0,0,Young Adult (21-24),2
2004,30,2,3,2,2,0,1,Adult (25-64),1
2004,30,2,3,2,2,0,1,Teen (15-20),1
2004,30,2,3,2,2,0,1,Young Adult (21-24),1
2004,30,2,3,2,2,2,0,Adult (25-64),1
2004,30,2,3,2,2,2,0,Senior (65+),1
2004,30,2,3,2,2,4,0,Adult (25-64),1
2004,31,1,1,2,2,0,0,Adult (25-64),3
2004,31,1,1,2,2,0,0,Teen (15-20),13
2004,31,1,1,2,2,0,0,Young Adult (21-24),1
2004,31,1,1,2,2,4,0,Young Adult (21-24),2
2004,31,1,2,2,2,0,0,Adult (25-64),3
2004,31,1,2,2,2,0,0,Teen (15-20),3
2004,31,1,2,2,2,0,0,Young Adult (21-24),2
2004,31,1,2,2,2,0,1,Adult (25-64),8
2004,31,1,2,2,2,0,1,Senior (65+),1
2004,31,1,2,2,2,0,1,Young Adult (21-24),1
2004,31,1,2,2,2,4,1,Adult (25-64),1
2004,31,1,3,2,2,0,0,Senior (65+),1
2004,31,1,3,2,2,0,1,Adult (25-64),3
2004,31,2,1,1,2,0,0,Young Adult (21-24),1
2004,31,2,1,2,1,0,0,Young Adult (21-24),1
2004,31,2,1,2,2,0,0,Adult (25-64),30
2004,31,2,1,2,2,0,0,Senior (65+),3
2004,31,2,1,2,2,0,0,Teen (15-20),8
2004,31,2,1,2,2,0,0,Young Adult (21-24),10
2004,31,2,1,2,2,0,1,Adult (25-64),4
2004,31,2,1,2,2,0,1,Teen (15-20),5
2004,31,2,1,2,2,0,1,Young Adult (21-24),1
2004,31,2,1,2,2,4,0,Adult (25-64),2
2004,31,2,2,1,2,0,0,Senior (65+),4
2004,31,2,2,1,2,0,0,Teen (15-20),1
2004,31,2,2,1,2,0,0,Young Adult (21-24),1
2004,31,2,2,2,1,0,0,Teen (15-20),1
2004,31,2,2,2,1,0,0,Young Adult (21-24),2
2004,31,2,2,2,2,0,0,Adult (25-64),28
2004,31,2,2,2,2,0,0,Senior (65+),20
2004,31,2,2,2,2,0,0,Teen (15-20),26
2004,31,2,2,2,2,0,0,Young Adult (21-24),8
2004,31,2,2,2,2,0,1,Adult (25-64),3
2004,31,2,2,2,2,0,1,Senior (65+),2
2004,31,2,2,2,2,0,1,Teen (15-20),4
2004,31,2,2,2,2,1,0,Adult (25-64),1
2004,31,2,2,2,2,4,0,Adult (25-64),3
2004,31,2,2,2,2,4,0,Senior (65+),1
2004,31,2,2,2,2,4,1,Adult (25-64),3
2004,31,2,3,1,2,0,0,Adult (25-64),2
2004,31,2,3,1,2,0,0,Senior (65+),1
2004,31,2,3,1,2,4,0,Teen (15-20),1
2004,31,2,3,2,1,0,0,Adult (25-64),1
2004,31,2,3,2,1,0,0,Young Adult (21-24),1
2004,31,2,3,2,2,0,0,Adult (25-64),21
2004,31,2,3,2,2,0,0,Senior (65+),6
2004,31,2,3,2,2,0,0,Teen (15-20),5
2004,31,2,3,2,2,0,0,Young Adult (21-24),1
2004,32,1,1,1,2,0,0,Adult (25-64),3
2004,32,1,1,1,2,0,0,Teen (15-20),2
2004,32,1,1,2,2,0,0,Adult (25-64),31
2004,32,1,1,2,2,0,0,Teen (15-20),6
2004,32,1,1,2,2,0,0,Young Adult (21-24),12
2004,32,1,1,2,2,0,1,Adult (25-64),2
2004,32,1,1,2,2,1,1,Adult (25-64),1
2004,32,1,2,1,2,0,0,Adult (25-64),5
2004,32,1,2,2,1,0,0,Adult (25-64),4
2004,32,1,2,2,2,0,0,Adult (25-64),13
2004,32,1,2,2,2,0,0,Senior (65+),2
2004,32,1,2,2,2,0,0,Teen (15-20),7
2004,32,1,2,2,2,0,0,Young Adult (21-24),5
2004,32,1,2,2,2,0,1,Adult (25-64),1
2004,32,1,2,2,2,0,1,Teen (15-20),1
2004,32,1,3,1,1,0,0,Senior (65+),1
2004,32,1,3,1,2,0,0,Adult (25-64),4
2004,32,1,3,1,2,0,0,Teen (15-20),3
2004,32,1,3,1,2,1,0,Adult (25-64),2
2004,32,1,3,2,1,0,0,Senior (65+),1
2004,32,1,3,2,1,0,0,Teen (15-20),1
2004,32,1,3,2,1,2,1,Senior (65+),1
2004,32,1,3,2,2,0,0,Adult (25-64),12
2004,32,1,3,2,2,0,0,Senior (65+),2
2004,32,1,3,2,2,0,0,Teen (15-20),7
2004,32,1,3,2,2,0,0,Young Adult (21-24),3
2004,32,1,3,2,2,0,1,Teen (15-20),1
2004,32,1,3,2,2,2,0,Adult (25-64),1
2004,32,1,3,2,2,4,0,Teen (15-20),1
2004,32,2,1,1,2,0,0,Adult (25-64),5
2004,32,2,1,1,2,0,0,Senior (65+),1
2004,32,2,1,1,2,0,0,Young Adult (21-24),2
2004,32,2,1,2,1,0,0,Adult (25-64),1
2004,32,2,1,2,2,0,0,Adult (25-64),19
2004,32,2,1,2,2,0,0,Senior (65+),3
2004,32,2,1,2,2,0,0,Teen (15-20),4
2004,32,2,1,2,2,0,0,Young Adult (21-24),8
2004,32,2,1,2,2,2,0,Adult (25-64),1
2004,32,2,2,1,1,0,0,Adult (25-64),1
2004,32,2,2,1,2,0,0,Adult (25-64),7
2004,32,2,2,1,2,0,0,Senior (65+),3
2004,32,2,2,1,2,0,0,Young Adult (21-24),1
2004,32,2,2,2,1,0,0,Senior (65+),1
2004,32,2,2,2,2,0,0,Adult (25-64),37
2004,32,2,2,2,2,0,0,Senior (65+),8
2004,32,2,2,2,2,0,0,Teen (15-20),3
2004,32,2,2,2,2,0,0,Young Adult (21-24),6
2004,32,2,2,2,2,0,1,Young Adult (21-24),1
2004,32,2,3,1,1,0,0,Adult (25-64),1
2004,32,2,3,1,2,0,0,Adult (25-64),2
2004,32,2,3,1,2,0,0,Senior (65+),2
